REST_ID,TABLE SIZE,TIME (SEC),MONTH,DAY,WAIT TIME
0,5,40159,1,5,442
0,4,40545,1,5,55
0,2,40631,1,5,10
0,2,41681,1,5,12
0,5,42660,1,5,576
0,2,43106,1,5,45
0,3,43123,1,5,115
0,2,43135,1,5,104
0,5,43272,1,5,180
0,2,43301,1,5,150
0,2,43491,1,5,128
0,2,43742,1,5,6
0,5,43781,1,5,70
0,3,43810,1,5,57
0,6,43979,1,5,66
0,4,44154,1,5,329
0,5,44357,1,5,515
0,2,44448,1,5,6
0,8,44545,1,5,107
0,4,45207,1,5,165
0,4,45697,1,5,134
0,1,45985,1,5,12
0,5,46002,1,5,322
0,3,46103,1,5,106
0,7,46191,1,5,351
0,2,46265,1,5,260
0,5,46534,1,5,261
0,4,46664,1,5,242
0,2,46692,1,5,212
0,7,46802,1,5,366
0,2,47137,1,5,368
0,4,47154,1,5,106
0,3,47289,1,5,82
0,2,47585,1,5,111
0,6,47592,1,5,426
0,2,47604,1,5,252
0,3,48172,1,5,194
0,2,48259,1,5,106
0,3,48462,1,5,64
0,4,48637,1,5,378
0,2,48802,1,5,25
0,6,48816,1,5,242
0,2,48835,1,5,51
0,2,48983,1,5,230
0,3,49014,1,5,184
0,5,49068,1,5,584
0,4,49158,1,5,560
0,4,49218,1,5,220
0,2,49232,1,5,181
0,4,49905,1,5,835
0,2,50210,1,5,38
0,3,50237,1,5,215
0,3,50446,1,5,96
0,3,50489,1,5,266
0,4,50579,1,5,231
0,4,50684,1,5,484
0,2,50770,1,5,18
0,3,50984,1,5,386
0,2,50990,1,5,111
0,4,51395,1,5,304
0,4,51404,1,5,381
0,2,51437,1,5,25
0,2,51449,1,5,52
0,8,51467,1,5,394
0,4,51524,1,5,660
0,2,51588,1,5,109
0,2,51909,1,5,280
0,1,51974,1,5,29
0,3,52074,1,5,803
0,1,52337,1,5,12
0,4,52370,1,5,687
0,2,52506,1,5,227
0,2,52611,1,5,156
0,4,52628,1,5,818
0,2,52726,1,5,836
0,2,52871,1,5,835
0,3,53029,1,5,535
0,2,53510,1,5,241
0,5,53856,1,5,187
0,8,53988,1,5,547
0,2,54068,1,5,11
0,2,54105,1,5,88
0,3,54111,1,5,95
0,3,54185,1,5,44
0,2,54233,1,5,301
0,2,54553,1,5,54
0,2,54783,1,5,285
0,3,55004,1,5,66
0,2,55072,1,5,85
0,3,55106,1,5,334
0,3,55269,1,5,244
0,1,55365,1,5,65
0,2,55496,1,5,21
0,3,55507,1,5,187
0,2,55641,1,5,78
0,2,55758,1,5,72
0,5,55923,1,5,377
0,3,56306,1,5,230
0,3,56403,1,5,134
0,1,57479,1,5,27
0,3,57616,1,5,192
0,2,57753,1,5,56
0,2,57862,1,5,48
0,5,58353,1,5,305
0,2,58506,1,5,106
0,3,58609,1,5,273
0,4,58647,1,5,274
0,2,58981,1,5,393
0,2,59153,1,5,915
0,4,59983,1,5,84
0,8,61995,1,5,793
0,3,62658,1,5,131
0,2,62703,1,5,87
0,2,63121,1,5,351
0,4,63212,1,5,103
0,3,63364,1,5,106
0,7,63595,1,5,280
0,2,64111,1,5,139
0,4,64150,1,5,101
0,2,64416,1,5,161
0,3,64466,1,5,113
0,2,64537,1,5,52
0,3,64569,1,5,325
0,1,64597,1,5,9
0,2,64760,1,5,11
0,8,64814,1,5,124
0,2,64825,1,5,168
0,4,64840,1,5,97
0,6,64950,1,5,766
0,3,64963,1,5,186
0,2,65024,1,5,56
0,4,65362,1,5,351
0,2,65518,1,5,217
0,4,65695,1,5,138
0,5,66118,1,5,87
0,2,66224,1,5,37
0,2,66266,1,5,604
0,2,66279,1,5,727
0,3,66468,1,5,71
0,2,66472,1,5,591
0,4,66482,1,5,429
0,3,66515,1,5,474
0,3,66524,1,5,543
0,2,66559,1,5,805
0,3,66567,1,5,789
0,2,66722,1,5,1096
0,2,66819,1,5,586
0,3,66927,1,5,555
0,2,67004,1,5,454
0,4,67044,1,5,740
0,4,67062,1,5,840
0,2,67079,1,5,839
0,4,67134,1,5,860
0,8,67277,1,5,1737
0,3,67340,1,5,801
0,2,67941,1,5,119
0,3,67974,1,5,382
0,3,68046,1,5,421
0,2,68059,1,5,300
0,3,68211,1,5,459
0,1,68349,1,5,187
0,2,68367,1,5,225
0,2,68568,1,5,109
0,2,68844,1,5,105
0,2,68973,1,5,46
0,4,68992,1,5,394
0,2,69077,1,5,331
0,2,69111,1,5,418
0,3,69288,1,5,336
0,2,69310,1,5,363
0,4,69346,1,5,717
0,4,69364,1,5,1771
0,1,69495,1,5,51
0,2,69790,1,5,270
0,3,69820,1,5,1423
0,2,69893,1,5,284
0,2,69932,1,5,252
0,2,70173,1,5,579
0,2,70208,1,5,810
0,2,70770,1,5,363
0,5,70814,1,5,540
0,4,70841,1,5,412
0,8,71248,1,5,792
0,2,71527,1,5,313
0,2,71881,1,5,279
0,3,72049,1,5,326
0,2,72237,1,5,314
0,3,72246,1,5,309
0,2,72392,1,5,217
0,2,72781,1,5,34
0,5,72838,1,5,212
0,4,73002,1,5,150
0,3,73093,1,5,584
0,2,73128,1,5,99
0,1,73340,1,5,390
0,2,73632,1,5,324
0,2,73711,1,5,306
0,2,73728,1,5,437
0,2,73788,1,5,658
0,4,73803,1,5,140
0,3,74172,1,5,275
0,3,74457,1,5,1187
0,2,74679,1,5,346
0,2,74743,1,5,323
0,3,74794,1,5,1236
0,13,74888,1,5,667
0,2,75416,1,5,20
0,6,75426,1,5,335
0,2,75438,1,5,562
0,5,75599,1,5,628
0,2,75653,1,5,573
0,2,76285,1,5,237
0,2,76414,1,5,127
0,5,76429,1,5,347
0,2,40742,1,6,985
0,3,41924,1,6,244
0,8,42137,1,6,32
0,3,42383,1,6,102
0,3,42389,1,6,108
0,2,42394,1,6,102
0,5,42520,1,6,760
0,2,42543,1,6,33
0,1,42597,1,6,280
0,2,42640,1,6,641
0,3,42793,1,6,171
0,3,42852,1,6,509
0,4,43068,1,6,456
0,4,43182,1,6,453
0,1,43268,1,6,92
0,2,43307,1,6,261
0,3,43546,1,6,858
0,1,43842,1,6,187
0,2,43855,1,6,459
0,2,44099,1,6,240
0,6,44112,1,6,248
0,7,44128,1,6,138
0,2,44428,1,6,132
0,2,44437,1,6,479
0,2,44489,1,6,439
0,3,44647,1,6,222
0,1,44669,1,6,155
0,2,44899,1,6,968
0,3,44995,1,6,205
0,1,45116,1,6,120
0,6,45364,1,6,1245
0,1,45388,1,6,53
0,4,45425,1,6,401
0,2,45482,1,6,710
0,2,45501,1,6,919
0,1,45645,1,6,809
0,2,45663,1,6,837
0,3,45699,1,6,284
0,3,45846,1,6,176
0,2,45912,1,6,594
0,2,45989,1,6,559
0,6,46250,1,6,2050
0,3,46279,1,6,677
0,9,46392,1,6,970
0,2,46739,1,6,215
0,3,46883,1,6,91
0,2,46902,1,6,81
0,2,47133,1,6,98
0,2,47222,1,6,137
0,2,47653,1,6,7
0,2,47672,1,6,36
0,4,47751,1,6,12
0,5,47766,1,6,915
0,4,47793,1,6,173
0,4,47798,1,6,721
0,5,48095,1,6,1362
0,2,48121,1,6,381
0,4,48321,1,6,637
0,2,48397,1,6,355
0,8,48569,1,6,1749
0,4,48930,1,6,476
0,4,49003,1,6,632
0,3,49172,1,6,942
0,2,49249,1,6,167
0,2,49259,1,6,286
0,2,49391,1,6,213
0,2,49481,1,6,191
0,5,49506,1,6,186
0,2,49514,1,6,384
0,2,49580,1,6,550
0,3,49666,1,6,714
0,7,49683,1,6,858
0,2,50022,1,6,532
0,2,50056,1,6,524
0,2,50251,1,6,518
0,3,50347,1,6,192
0,3,50384,1,6,344
0,1,50617,1,6,254
0,3,50742,1,6,109
0,2,50753,1,6,257
0,4,50780,1,6,290
0,1,51007,1,6,41
0,2,51082,1,6,701
0,3,51088,1,6,957
0,9,51262,1,6,227
0,1,51420,1,6,17
0,2,51560,1,6,299
0,2,51767,1,6,101
0,2,51834,1,6,344
0,3,52061,1,6,175
0,2,52292,1,6,38
0,3,52371,1,6,174
0,2,52391,1,6,151
0,2,52435,1,6,108
0,3,52650,1,6,49
0,1,53006,1,6,7
0,3,53436,1,6,199
0,2,53525,1,6,111
0,5,55088,1,6,182
0,2,55985,1,6,1873
0,5,57791,1,6,68
0,4,59159,1,6,26
0,3,59609,1,6,22
0,4,61633,1,6,1168
0,2,62349,1,6,454
0,5,62878,1,6,321
0,1,63066,1,6,74
0,1,63133,1,6,64
0,2,63833,1,6,592
0,3,64364,1,6,62
0,6,64786,1,6,273
0,6,64925,1,6,391
0,3,64974,1,6,117
0,4,65123,1,6,76
0,3,65168,1,6,136
0,2,65232,1,6,11
0,1,65352,1,6,6
0,6,66024,1,6,724
0,3,66063,1,6,12
0,4,66397,1,6,183
0,2,66418,1,6,3
0,4,66428,1,6,554
0,3,66588,1,6,399
0,2,66761,1,6,383
0,2,66823,1,6,1105
0,3,67080,1,6,113
0,3,67139,1,6,193
0,5,67364,1,6,405
0,2,67398,1,6,586
0,3,67484,1,6,1339
0,2,67566,1,6,574
0,4,67705,1,6,334
0,2,67891,1,6,267
0,2,68174,1,6,41
0,2,68228,1,6,624
0,4,68425,1,6,397
0,2,68430,1,6,522
0,2,68631,1,6,560
0,2,68646,1,6,579
0,1,68710,1,6,253
0,3,68826,1,6,339
0,9,68830,1,6,217
0,2,69009,1,6,497
0,4,69124,1,6,388
0,2,69391,1,6,367
0,3,69569,1,6,128
0,2,69701,1,6,108
0,2,69775,1,6,47
0,3,69797,1,6,46
0,2,70009,1,6,92
0,4,70038,1,6,64
0,3,70061,1,6,773
0,3,70146,1,6,970
0,3,70156,1,6,1020
0,2,70209,1,6,319
0,3,70514,1,6,1018
0,2,70615,1,6,127
0,2,70685,1,6,76
0,2,70722,1,6,48
0,8,70838,1,6,1013
0,2,70923,1,6,215
0,3,70940,1,6,615
0,2,70954,1,6,207
0,2,71073,1,6,136
0,2,71159,1,6,79
0,3,71188,1,6,434
0,5,71194,1,6,276
0,2,71256,1,6,242
0,3,71280,1,6,723
0,4,71319,1,6,1016
0,2,71504,1,6,130
0,2,71555,1,6,335
0,3,71653,1,6,1494
0,3,71734,1,6,1040
0,6,71813,1,6,2460
0,2,71859,1,6,576
0,2,72038,1,6,498
0,3,72160,1,6,1046
0,3,72215,1,6,660
0,2,72385,1,6,839
0,2,72396,1,6,849
0,2,72401,1,6,991
0,2,72478,1,6,908
0,2,72522,1,6,892
0,3,72648,1,6,1147
0,6,72766,1,6,302
0,2,72790,1,6,1315
0,2,73696,1,6,547
0,1,73935,1,6,31
0,4,74021,1,6,489
0,3,74036,1,6,759
0,2,74276,1,6,114
0,2,74380,1,6,21
0,2,74480,1,6,78
0,2,74526,1,6,59
0,2,74555,1,6,238
0,4,74736,1,6,239
0,2,74853,1,6,144
0,2,76352,1,6,80
0,3,76649,1,6,302
0,3,40092,1,7,103
0,2,41502,1,7,117
0,2,42350,1,7,400
0,7,42483,1,7,268
0,8,42885,1,7,408
0,2,42980,1,7,166
0,2,43200,1,7,92
0,2,43205,1,7,122
0,2,43275,1,7,68
0,10,43411,1,7,265
0,3,43514,1,7,261
0,1,43534,1,7,240
0,2,43707,1,7,497
0,1,44225,1,7,29
0,3,44539,1,7,56
0,4,44581,1,7,212
0,4,44614,1,7,308
0,2,44626,1,7,58
0,3,44817,1,7,347
0,2,44855,1,7,79
0,4,44866,1,7,356
0,3,45013,1,7,567
0,2,45084,1,7,176
0,3,45215,1,7,861
0,3,45537,1,7,656
0,2,45603,1,7,476
0,2,45739,1,7,864
0,3,45909,1,7,709
0,4,46203,1,7,442
0,3,46265,1,7,384
0,1,46353,1,7,694
0,3,46374,1,7,1055
0,3,46493,1,7,1065
0,3,47430,1,7,322
0,1,47444,1,7,53
0,2,47562,1,7,229
0,2,47597,1,7,479
0,3,47622,1,7,277
0,2,47659,1,7,454
0,3,47680,1,7,220
0,3,47703,1,7,409
0,3,47724,1,7,422
0,2,48071,1,7,95
0,2,48181,1,7,171
0,2,48213,1,7,252
0,4,48318,1,7,49
0,3,48325,1,7,869
0,5,48335,1,7,563
0,2,48380,1,7,269
0,2,48519,1,7,439
0,2,48733,1,7,370
0,3,48976,1,7,629
0,6,48998,1,7,467
0,2,49041,1,7,373
0,2,49080,1,7,355
0,2,49144,1,7,439
0,3,49166,1,7,631
0,5,49186,1,7,1075
0,2,49190,1,7,707
0,2,49291,1,7,609
0,2,49602,1,7,405
0,3,49891,1,7,197
0,4,49929,1,7,485
0,3,50461,1,7,366
0,4,50582,1,7,155
0,2,50596,1,7,137
0,3,50608,1,7,407
0,2,50655,1,7,128
0,2,50662,1,7,148
0,3,50699,1,7,507
0,2,50709,1,7,149
0,4,50888,1,7,961
0,2,50955,1,7,62
0,1,51176,1,7,205
0,3,51660,1,7,357
0,2,51815,1,7,70
0,3,51917,1,7,238
0,4,52372,1,7,362
0,2,52569,1,7,164
0,1,53188,1,7,279
0,3,53242,1,7,227
0,3,53372,1,7,344
0,3,53658,1,7,129
0,3,54308,1,7,61
0,4,55178,1,7,619
0,5,55436,1,7,362
0,2,55740,1,7,56
0,2,56308,1,7,91
0,2,56448,1,7,16
0,4,56472,1,7,599
0,7,56937,1,7,1458
0,2,57055,1,7,17
0,1,57903,1,7,216
0,1,58230,1,7,164
0,2,58798,1,7,265
0,3,59263,1,7,790
0,3,60105,1,7,643
0,2,62756,1,7,92
0,2,62966,1,7,95
0,2,63227,1,7,417
0,3,63252,1,7,10
0,2,64321,1,7,421
0,4,64663,1,7,70
0,4,64677,1,7,240
0,1,64687,1,7,230
0,6,65157,1,7,51
0,4,65183,1,7,38
0,3,65860,1,7,191
0,2,65973,1,7,77
0,2,66039,1,7,53
0,2,66113,1,7,12
0,2,66492,1,7,8
0,4,67007,1,7,3
0,3,67326,1,7,298
0,4,67584,1,7,211
0,4,67610,1,7,208
0,4,67644,1,7,568
0,3,67737,1,7,828
0,2,67744,1,7,80
0,3,67801,1,7,807
0,2,67807,1,7,44
0,2,67910,1,7,626
0,3,68180,1,7,449
0,4,68238,1,7,426
0,2,68273,1,7,505
0,3,68333,1,7,484
0,3,68595,1,7,364
0,6,68684,1,7,315
0,5,69048,1,7,324
0,2,69332,1,7,39
0,4,70056,1,7,31
0,3,70079,1,7,252
0,6,70453,1,7,386
0,2,70559,1,7,32
0,2,70565,1,7,53
0,7,70712,1,7,78
0,5,70785,1,7,240
0,4,70923,1,7,170
0,4,71050,1,7,633
0,6,71227,1,7,457
0,2,71740,1,7,547
0,3,72858,1,7,57
0,4,72898,1,7,28
0,2,73045,1,7,1036
0,3,73969,1,7,1005
0,6,74088,1,7,184
0,4,75240,1,7,72
0,3,75875,1,7,123
0,1,76236,1,7,73
0,2,76739,1,7,132
0,1,40054,1,1,314
0,2,41695,1,1,19
0,4,43369,1,1,21
0,4,43971,1,1,563
0,2,44151,1,1,384
0,2,44912,1,1,72
0,3,45478,1,1,255
0,2,45540,1,1,268
0,2,45665,1,1,250
0,1,45693,1,1,56
0,3,45719,1,1,90
0,3,45860,1,1,104
0,2,45907,1,1,246
0,3,45997,1,1,394
0,1,46039,1,1,153
0,3,46198,1,1,548
0,2,46315,1,1,513
0,1,46416,1,1,63
0,3,46431,1,1,1129
0,1,46577,1,1,388
0,1,46779,1,1,205
0,2,47162,1,1,28
0,2,47355,1,1,120
0,3,47405,1,1,338
0,3,47411,1,1,363
0,2,47575,1,1,99
0,3,49070,1,1,8
0,1,49279,1,1,27
0,2,50366,1,1,143
0,4,50843,1,1,177
0,2,50930,1,1,91
0,3,51952,1,1,281
0,2,53163,1,1,1556
0,2,58823,1,1,597
0,4,59346,1,1,75
0,3,66052,1,1,32
0,3,66872,1,1,46
0,4,67833,1,1,310
0,2,68654,1,1,34
0,4,68744,1,1,6
0,2,70267,1,1,94
0,3,70384,1,1,19
0,2,72438,1,1,87
0,3,72465,1,1,61
0,2,72877,1,1,228
0,3,73087,1,1,409
0,3,73393,1,1,105
0,2,73538,1,1,71
0,2,73889,1,1,113
0,3,73949,1,1,63
0,2,75118,1,1,16
0,4,75742,1,1,1538
0,2,77222,1,1,56
0,3,77371,1,1,174
0,4,40908,1,2,679
0,2,41730,1,2,145
0,4,41788,1,2,89
0,7,42261,1,2,285
0,6,42404,1,2,661
0,2,44270,1,2,55
0,2,45571,1,2,86
0,4,45990,1,2,345
0,2,46076,1,2,46
0,2,46548,1,2,5
0,2,46560,1,2,63
0,5,46628,1,2,74
0,4,46646,1,2,238
0,2,46670,1,2,193
0,2,46765,1,2,582
0,1,46900,1,2,136
0,3,46924,1,2,70
0,1,47010,1,2,597
0,2,47601,1,2,196
0,6,47607,1,2,193
0,1,47654,1,2,290
0,1,47659,1,2,274
0,2,47679,1,2,396
0,2,47690,1,2,517
0,2,47701,1,2,568
0,3,47742,1,2,176
0,2,47752,1,2,566
0,2,47762,1,2,754
0,3,47781,1,2,407
0,3,47829,1,2,417
0,1,47851,1,2,740
0,1,47857,1,2,108
0,2,47940,1,2,788
0,1,47986,1,2,377
0,3,48073,1,2,475
0,2,48181,1,2,569
0,3,48199,1,2,532
0,1,48237,1,2,368
0,1,48397,1,2,214
0,4,48407,1,2,476
0,1,48514,1,2,158
0,2,48527,1,2,740
0,1,48594,1,2,87
0,3,48662,1,2,459
0,3,48814,1,2,575
0,1,49028,1,2,293
0,2,49078,1,2,479
0,1,49214,1,2,141
0,2,49258,1,2,460
0,3,49358,1,2,330
0,3,49729,1,2,49
0,1,50026,1,2,104
0,5,50031,1,2,190
0,2,50154,1,2,66
0,1,50229,1,2,97
0,2,50570,1,2,42
0,2,50840,1,2,114
0,1,50851,1,2,100
0,3,50870,1,2,141
0,4,50881,1,2,361
0,1,50958,1,2,103
0,1,51093,1,2,526
0,3,51377,1,2,244
0,2,51783,1,2,1336
0,2,53805,1,2,149
0,4,53879,1,2,74
0,11,54377,1,2,9502
0,4,57109,1,2,1155
0,2,58120,1,2,142
0,2,63792,1,2,85
0,1,64336,1,2,127
0,2,65028,1,2,194
0,2,66621,1,2,368
0,2,68476,1,2,35
0,2,68917,1,2,39
0,2,69071,1,2,70
0,2,69081,1,2,63
0,1,69151,1,2,70
0,3,69316,1,2,26
0,2,69995,1,2,27
0,2,71109,1,2,74
0,3,71118,1,2,63
0,2,71182,1,2,16
0,3,72535,1,2,79
0,2,72587,1,2,25
0,1,74228,1,2,197
0,3,74248,1,2,178
0,2,75303,1,2,26
0,5,44191,1,3,301
0,2,44404,1,3,83
0,1,45836,1,3,401
0,7,46548,1,3,401
0,5,46876,1,3,2286
0,4,47299,1,3,400
0,1,47557,1,3,199
0,2,47677,1,3,83
0,1,47804,1,3,79
0,4,48223,1,3,345
0,2,48251,1,3,318
0,3,48472,1,3,366
0,4,48697,1,3,210
0,2,49097,1,3,62
0,5,49904,1,3,123
0,1,49986,1,3,30
0,2,50876,1,3,51
0,2,51100,1,3,650
0,2,58039,1,3,106
0,1,61609,1,3,1302
0,2,66266,1,3,96
0,2,68752,1,3,96
0,3,69386,1,3,228
0,1,69415,1,3,200
0,3,71087,1,3,259
0,1,71264,1,3,79
0,3,71869,1,3,193
0,3,72140,1,3,290
0,2,73259,1,3,90
0,2,75997,1,3,104
0,2,41728,1,4,76
0,2,43753,1,4,70
0,2,43956,1,4,287
0,3,45120,1,4,74
0,3,45281,1,4,130
0,2,45337,1,4,103
0,4,45353,1,4,136
0,1,45431,1,4,54
0,2,45445,1,4,42
0,2,45805,1,4,101
0,4,46091,1,4,188
0,3,46103,1,4,100
0,2,46201,1,4,80
0,3,46232,1,4,98
0,1,46274,1,4,118
0,2,46341,1,4,127
0,3,46462,1,4,94
0,3,46826,1,4,125
0,1,46892,1,4,57
0,2,47543,1,4,92
0,3,47709,1,4,78
0,4,48176,1,4,62
0,3,48739,1,4,12
0,1,49143,1,4,26
0,5,49494,1,4,58
0,1,49644,1,4,80
0,6,51211,1,4,1574
0,2,52525,1,4,259
0,4,56386,1,4,3425
0,2,56451,1,4,3359
0,5,59545,1,4,267
0,3,61052,1,4,2953
0,5,64666,1,4,46
0,2,68000,1,4,63
0,2,68470,1,4,158
0,3,68743,1,4,21
0,3,68819,1,4,45
0,1,69044,1,4,84
0,1,70261,1,4,414
0,3,70592,1,4,717
0,2,71279,1,4,27
0,2,71320,1,4,38
0,5,71537,1,4,216
0,3,71555,1,4,207
0,1,71605,1,4,158
0,2,72056,1,4,33
0,1,72103,1,4,27
0,2,72830,1,4,218
0,3,72999,1,4,48
0,3,73174,1,4,201
0,2,73362,1,4,185
0,3,73440,1,4,106
0,1,73629,1,4,63
0,2,74087,1,4,103
0,2,74099,1,4,104
0,2,74186,1,4,19
0,2,74445,1,4,45
0,2,74852,1,4,17
0,1,75233,1,4,196
0,5,75626,1,4,739
0,2,75683,1,4,681
0,5,76306,1,4,333
0,2,76875,1,4,88
0,2,77045,1,4,101
0,1,40662,1,5,468
0,3,41715,1,5,17
0,3,44217,1,5,60
0,3,44252,1,5,65
0,2,44261,1,5,12
0,4,45178,1,5,135
0,2,45234,1,5,78
0,2,45394,1,5,118
0,5,45527,1,5,105
0,3,45901,1,5,104
0,2,45978,1,5,40
0,3,46017,1,5,104
0,3,46096,1,5,78
0,2,46379,1,5,31
0,1,46438,1,5,68
0,4,46854,1,5,137
0,2,46873,1,5,56
0,3,46883,1,5,496
0,2,46890,1,5,659
0,1,46897,1,5,46
0,1,46905,1,5,487
0,3,47241,1,5,199
0,1,47272,1,5,398
0,2,47287,1,5,476
0,3,47338,1,5,649
0,1,47626,1,5,84
0,2,47897,1,5,135
0,2,47914,1,5,163
0,3,47975,1,5,56
0,2,48291,1,5,149
0,1,48942,1,5,86
0,1,49392,1,5,67
0,3,50435,1,5,386
0,2,50792,1,5,27
0,2,51219,1,5,63
0,4,51530,1,5,55
0,3,51559,1,5,69
0,2,51589,1,5,37
0,1,51628,1,5,24
0,2,53607,1,5,117
0,2,54873,1,5,94
0,7,65417,1,5,158
0,4,65525,1,5,51
0,1,66155,1,5,68
0,2,66580,1,5,13
0,5,67829,1,5,54
0,1,67900,1,5,16
0,3,67907,1,5,45
0,3,67915,1,5,64
0,1,68113,1,5,98
0,2,68136,1,5,74
0,2,68153,1,5,55
0,2,68453,1,5,276
0,2,69093,1,5,228
0,2,69287,1,5,263
0,2,69331,1,5,227
0,2,69383,1,5,251
0,1,69493,1,5,145
0,2,69788,1,5,39
0,2,69814,1,5,284
0,4,69934,1,5,355
0,2,69940,1,5,400
0,2,69976,1,5,384
0,4,70096,1,5,320
0,1,70124,1,5,68
0,1,70183,1,5,376
0,2,70461,1,5,239
0,2,71095,1,5,11
0,2,71142,1,5,31
0,2,71251,1,5,29
0,3,71344,1,5,171
0,2,71400,1,5,258
0,2,71633,1,5,75
0,5,71815,1,5,652
0,2,71871,1,5,228
0,2,71909,1,5,618
0,2,72271,1,5,756
0,2,72489,1,5,582
0,2,72507,1,5,666
0,2,72523,1,5,741
0,3,72607,1,5,433
0,2,72733,1,5,555
0,3,72940,1,5,158
0,2,73629,1,5,64
0,4,74204,1,5,112
0,2,74301,1,5,19
0,3,75123,1,5,608
0,2,75404,1,5,34
0,2,75845,1,5,34
0,2,76297,1,5,17
0,3,76490,1,5,183
0,3,76894,1,5,184
0,1,41362,1,6,699
0,6,42129,1,6,158
0,3,42501,1,6,80
0,2,43003,1,6,57
0,2,43446,1,6,43
0,2,43453,1,6,410
0,3,43764,1,6,100
0,3,43913,1,6,69
0,1,44093,1,6,108
0,5,44376,1,6,527
0,2,44431,1,6,55
0,5,44500,1,6,657
0,2,44875,1,6,81
0,2,45131,1,6,101
0,3,45601,1,6,67
0,3,45662,1,6,241
0,2,45852,1,6,98
0,3,45946,1,6,335
0,3,46021,1,6,391
0,1,46214,1,6,141
0,2,46387,1,6,60
0,3,46492,1,6,153
0,2,46594,1,6,49
0,2,46658,1,6,19
0,2,46758,1,6,57
0,4,46830,1,6,93
0,2,47249,1,6,118
0,4,47255,1,6,273
0,2,47269,1,6,167
0,4,47439,1,6,216
0,5,48162,1,6,141
0,2,48199,1,6,36
0,3,48237,1,6,194
0,3,48339,1,6,181
0,4,48431,1,6,267
0,2,48491,1,6,52
0,2,48515,1,6,247
0,3,48602,1,6,152
0,2,48625,1,6,534
0,3,48746,1,6,287
0,3,48759,1,6,791
0,2,48776,1,6,402
0,2,48949,1,6,444
0,3,48963,1,6,1169
0,2,49004,1,6,877
0,1,49084,1,6,555
0,2,49297,1,6,708
0,2,49436,1,6,683
0,5,49601,1,6,712
0,2,49710,1,6,378
0,2,49828,1,6,423
0,2,49898,1,6,366
0,2,50196,1,6,380
0,4,50296,1,6,156
0,1,50328,1,6,171
0,3,50369,1,6,475
0,3,50486,1,6,463
0,2,50782,1,6,403
0,4,51050,1,6,213
0,1,51178,1,6,105
0,2,51491,1,6,99
0,3,51515,1,6,472
0,3,51616,1,6,468
0,3,51852,1,6,234
0,1,52036,1,6,43
0,2,52591,1,6,121
0,4,53388,1,6,571
0,2,53936,1,6,22
0,1,53964,1,6,46
0,6,54087,1,6,98
0,2,54132,1,6,108
0,3,54194,1,6,32
0,1,54206,1,6,48
0,3,54403,1,6,311
0,2,54413,1,6,17
0,2,54511,1,6,202
0,1,55637,1,6,613
0,2,56332,1,6,128
0,1,60264,1,6,213
0,2,62040,1,6,507
0,1,62712,1,6,75
0,4,64364,1,6,229
0,2,64647,1,6,17
0,2,65390,1,6,31
0,2,65432,1,6,12
0,2,65466,1,6,8
0,2,65626,1,6,6
0,2,65714,1,6,102
0,2,66289,1,6,14
0,5,66483,1,6,111
0,4,66497,1,6,217
0,3,66516,1,6,250
0,2,66525,1,6,83
0,2,66530,1,6,98
0,1,66620,1,6,46
0,3,66659,1,6,176
0,3,66802,1,6,48
0,2,66830,1,6,207
0,3,66928,1,6,101
0,3,67042,1,6,93
0,3,67048,1,6,217
0,2,67094,1,6,226
0,3,67166,1,6,606
0,2,67209,1,6,190
0,5,67316,1,6,882
0,2,67532,1,6,362
0,2,67563,1,6,504
0,3,67626,1,6,963
0,2,67670,1,6,600
0,2,67692,1,6,899
0,2,67886,1,6,993
0,3,68018,1,6,611
0,2,68202,1,6,687
0,5,68464,1,6,337
0,2,68608,1,6,272
0,3,68653,1,6,846
0,2,68679,1,6,644
0,2,68962,1,6,897
0,4,68999,1,6,165
0,3,69156,1,6,374
0,2,69200,1,6,678
0,3,69440,1,6,350
0,3,69528,1,6,651
0,2,69808,1,6,242
0,3,69918,1,6,810
0,2,69930,1,6,521
0,2,69986,1,6,698
0,4,70140,1,6,932
0,3,70146,1,6,1180
0,2,70240,1,6,546
0,3,70613,1,6,838
0,5,70646,1,6,1104
0,3,70728,1,6,1041
0,3,70814,1,6,982
0,2,70884,1,6,289
0,2,71153,1,6,175
0,4,71445,1,6,388
0,2,71461,1,6,24
0,6,71500,1,6,560
0,2,71510,1,6,276
0,5,71646,1,6,1308
0,1,71704,1,6,107
0,1,71829,1,6,92
0,3,71905,1,6,275
0,3,71968,1,6,244
0,2,72144,1,6,43
0,4,72208,1,6,813
0,2,72928,1,6,128
0,2,73154,1,6,45
0,3,73270,1,6,75
0,2,73401,1,6,36
0,2,73427,1,6,26
0,2,73475,1,6,57
0,3,73753,1,6,894
0,2,73947,1,6,558
0,3,73955,1,6,771
0,3,74177,1,6,902
0,1,75307,1,6,696
0,2,77517,1,6,1210
0,3,77685,1,6,1045
0,2,41782,1,7,18
0,2,41894,1,7,8
0,3,43081,1,7,266
0,6,43580,1,7,133
0,3,43627,1,7,81
0,2,43859,1,7,220
0,4,44284,1,7,249
0,4,44364,1,7,859
0,2,44460,1,7,124
0,2,44634,1,7,105
0,2,44681,1,7,319
0,2,44687,1,7,54
0,2,44739,1,7,925
0,3,44927,1,7,421
0,1,44971,1,7,63
0,2,45202,1,7,688
0,6,45248,1,7,454
0,4,45625,1,7,202
